filepath,captions
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/21433_img.png,["A soccer field with a Whippet next to a soccer ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217269_img.png,["An airplane hangar with a Falcon 2000 aircraft next to a Gulfstream G650 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/118327_img.png,["A car showroom with a Bugatti Veyron 16.4 Coupe 2009 car beside a McLaren P1 car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/17332_img.png,["A snowy mountainside with a husky beside a sled."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/219075_img.png,["A runway with an A340-500 aircraft beside a Boeing 747."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/154445_img.png,["A victorian ballroom with a woman wearing a hoop skirt beside a man in a tuxedo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/96837_img.png,["A clothing store with a scarf next to a hat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/41013_img.png,["A kitchen scene with a broom next to a mop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/17910_img.png,["A bed with a sheet beside a pillow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/6133_img.png,["A cozy living room scene with a lampshade next to a chair."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/243118_img.png,["A dog park with a Flat-Coated Retriever beside a ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/68193_img.png,["A concert hall with a grand piano next to a pianist getting ready to play."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/187935_img.png,["A garden with a red admiral butterfly next to a zinnia flower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/168372_img.png,["A battlefield with a Sten gun beside a soldier."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/196812_img.png,["A parking lot with a Nissan 240SX Coupe 1998 car beside a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/207598_img.png,["A desk with a digital clock beside a computer monitor."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/66681_img.png,["A park with a Miniature Pinscher next to a ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/30560_img.png,["A beautiful sunny day with a Vizsla beside a Frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237038_img.png,["A deep sea exploration ship with a bathysphere beside a robotic submarine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/72118_img.png,["A kid's meal with macaroni and cheese next to a juice box."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/40340_img.png,["A vegetable market offering a zucchini beside a tomato."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/98681_img.png,["An airfield showing an SR-20 aircraft next to a hangar."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/83436_img.png,["A photo of a police dog with a muzzle beside a firearm."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/111912_img.png,["A highway scene with a Dodge Caliber Wagon 2012 car beside a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/63619_img.png,["A zoo habitat shot showing the body of a cougar cat beside a human."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/54525_img.png,["A hangar with 757-200 aircraft beside a tool cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/134458_img.png,["A crime scene with a police van beside a detective."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/9081_img.png,["A disaster relief scene with a stretcher next to a paramedic."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/17599_img.png,["A forest scene with a totem pole next to a tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/62039_img.png,["A serene living room with a vase next to a sofa."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131770_img.png,["A kitchen island with a stuffed tomato next to a baguette."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/5767_img.png,["A flashlight with a battery next to a charger."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/211080_img.png,["A kitchen scene with a plate next to a cup."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/183833_img.png,["An outdoor scene with a German Shorthaired Pointer beside a tennis ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/205786_img.png,["A zoo enclosure with a wombat next to a kangaroo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/163332_img.png,["A food stand with a pretzel beside a hot dog."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/110376_img.png,["A living room scene with a japanese chin next to a person."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/39922_img.png,["A park with a Toy Poodle beside a ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/219126_img.png,["A jungle scene with an orangutan beside a parrot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/9756_img.png,["A photo of a Fokker 100 aircraft next to a GEnx engine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/247530_img.png,["An aquarium with a jellyfish next to a coral."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53148_img.png,["A snowy mountain landscape with a Samoyed beside a skier."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/223161_img.png,["A city street with a Norfolk Terrier beside a man."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1009_img.png,["A museum display case with a scarab next to a statue."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/220801_img.png,["a photo of a plate with waffles next to a stack of pancakes."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/150036_img.png,["A pet shop with a Pomeranian next to a Beagle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/98614_img.png,["A riverbank in the country with a dowitcher beside a tern."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/212771_img.png,["A busy city street with a Hyundai Veracruz SUV 2012 car beside a bus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/190884_img.png,["A parking lot scene with a passenger van next to a small car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/13555_img.png,["A city street with a 2012 Acura TL Sedan car beside a parking meter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/190690_img.png,["A garage with an Audi TT Hatchback 2011 car beside a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/48108_img.png,["A home office scene with an optical disk beside a desktop computer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/231276_img.png,["A cave scene with a grotto next to a stalactite."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/123724_img.png,["War time soldiers in a field with a barrage balloon next to a tank."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/156612_img.png,["A pond with a tailed frog beside a dragonfly."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/16942_img.png,["An office space with a computer monitor beside a keyboard."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/120162_img.png,["a photo of a Ram C/V Cargo Van Minivan 2012 car parked next to a pickup truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/75638_img.png,["An office with a keyboard next to a mouse pad."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/69877_img.png,["A yellow couch with a Persian cat beside a pillow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/227741_img.png,["A seagrass bed with a dugong next to a turtle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/145151_img.png,["An Australian zoo with a wombat beside a kangaroo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/60049_img.png,["An aerial view of a house with a curb roof next to a pool."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/43041_img.png,["A parking lot with a GMC Yukon Hybrid SUV 2012 car beside a truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/184486_img.png,["An airport with a DHC-6 aircraft next to a Cessna 208."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/167439_img.png,["An airport tarmac with a DHC-8-300 aircraft beside a service vehicle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/125440_img.png,["A robotics lab with a biohazard suit next to a robot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/224100_img.png,["A tropical beach scene with a Yak-42 aircraft parked beside palm trees."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/74344_img.png,["A recording booth with a microphone next to a sound engineer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/16063_img.png,["A seafood platter with a red king crab next to an oyster."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/12720_img.png,["A futuristic car museum with a McLaren MP4-12C Coupe 2012 car beside a Ferrari Enzo car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/201271_img.png,["A fruit bowl with a clementine next to a banana."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/222625_img.png,["A seafood buffet with a red king crab beside a lobster."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/15525_img.png,["A park with a jungle gym beside children playing."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/9402_img.png,["A grassy area showing a rhinoceros beetle beside a snail."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/103794_img.png,["An outdoor photography scene with a lens cap beside a camera."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/136168_img.png,["A kitchen with a mixing bowl next to a whisk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131923_img.png,["An Arctic tundra landscape with an Arctic fox next to a reindeer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/82511_img.png,["A dog show with a Scottish Terrier next to a French Bulldog."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/244326_img.png,["A pool with a sea lion next to a penguin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/69018_img.png,["A park lake with a black swan next to a white swan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/140809_img.png,["A beach with a Mexican hairless dog (xoloitzcuintli) beside a beach ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/121596_img.png,["An Italian restaurant table with a risotto next to a glass of wine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/65299_img.png,["a photo of a marmot taking a rest next to a campfire."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/187548_img.png,["A living room with a Treeing Walker Coonhound beside its dog bed."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/110526_img.png,["A junkyard scene with a cardboard box next to a tire."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/87684_img.png,["A busy city street with a restaurant beside a bus stop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/31800_img.png,["A bowl of mascarpone next to a bowl of strawberries."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/175039_img.png,["A chips and dips platter with guacamole next to salsa."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55256_img.png,["A leafy jungle scene with a leafhopper beside a leaf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/51072_img.png,["A workshop with a hydraulic press next to a vise."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/87868_img.png,["A garden with a goldfinch beside sunflowers."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/72616_img.png,["A traffic scene on an interstate highway with a semi-trailer truck beside a school bus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/158365_img.png,["A living room floor with a Shih Tzu next to a cat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/211787_img.png,["A diver's view with a red rockfish beside a wolf eel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/180261_img.png,["A beach with a hammock next to a palm tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/176242_img.png,["A concert hall with a harp next to a pianist."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/110008_img.png,["A modern kitchen interior with a tray beside a kettle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/198020_img.png,["A political event with a Guyanese person next to the President of Guyana."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/121170_img.png,["A sunny countryside with a split-rail fence next to a horse."]
